file,class,methode,beginline,endline,begincolumn,endcolumn,rule,ruleset,package,text
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02238.java,BenchmarkTest02238,doSomething,70,70,24,29,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'f16227'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02242.java,BenchmarkTest02242,doSomething,92,92,24,29,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'f91595'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02245.java,BenchmarkTest02245,doPost,51,51,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02245.java,BenchmarkTest02245,doPost,69,71,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02246.java,BenchmarkTest02246,doPost,51,51,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02246.java,BenchmarkTest02246,doPost,69,71,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02247.java,BenchmarkTest02247,doPost,51,51,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02248.java,BenchmarkTest02248,doPost,51,51,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02254.java,BenchmarkTest02254,doPost,51,51,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02254.java,BenchmarkTest02254,doPost,75,77,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02255.java,BenchmarkTest02255,doPost,51,51,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02255.java,BenchmarkTest02255,doPost,71,73,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02256.java,BenchmarkTest02256,doPost,51,51,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02256.java,BenchmarkTest02256,doPost,71,73,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02257.java,BenchmarkTest02257,doPost,51,51,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02257.java,BenchmarkTest02257,doPost,71,73,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02258.java,BenchmarkTest02258,doPost,51,51,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02258.java,BenchmarkTest02258,doPost,72,74,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02259.java,BenchmarkTest02259,doPost,51,51,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02259.java,BenchmarkTest02259,doPost,71,73,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02260.java,BenchmarkTest02260,doPost,51,51,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02260.java,BenchmarkTest02260,doPost,70,72,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02286.java,BenchmarkTest02286,doPost,57,57,29,33,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'count'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02287.java,BenchmarkTest02287,doPost,57,57,29,33,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'count'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02288.java,BenchmarkTest02288,doPost,57,57,29,33,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'count'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02291.java,BenchmarkTest02291,doSomething,168,168,24,29,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'f10347'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02300.java,BenchmarkTest02300,doSomething,89,89,24,29,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'f20919'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02303.java,BenchmarkTest02303,doPost,87,89,19,17,EmptyCatchBlock,Empty Code,org.owasp.benchmark.testcode,Avoid empty catch blocks
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02304.java,BenchmarkTest02304,doPost,84,86,35,33,EmptyCatchBlock,Empty Code,org.owasp.benchmark.testcode,Avoid empty catch blocks
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02313.java,BenchmarkTest02313,doSomething,83,83,24,29,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'f31085'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02336.java,BenchmarkTest02336,doSomething,101,101,24,29,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'f61280'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02337.java,BenchmarkTest02337,doPost,60,60,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02337.java,BenchmarkTest02337,doPost,78,80,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02338.java,BenchmarkTest02338,doPost,60,60,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02338.java,BenchmarkTest02338,doPost,78,80,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02339.java,BenchmarkTest02339,doPost,60,60,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02345.java,BenchmarkTest02345,doPost,60,60,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02345.java,BenchmarkTest02345,doPost,84,86,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02346.java,BenchmarkTest02346,doPost,60,60,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02346.java,BenchmarkTest02346,doPost,84,86,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02347.java,BenchmarkTest02347,doPost,60,60,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02347.java,BenchmarkTest02347,doPost,80,82,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02348.java,BenchmarkTest02348,doPost,60,60,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02348.java,BenchmarkTest02348,doPost,79,81,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02349.java,BenchmarkTest02349,doPost,60,60,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02349.java,BenchmarkTest02349,doPost,79,81,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02350.java,BenchmarkTest02350,doPost,60,60,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02350.java,BenchmarkTest02350,doPost,79,81,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02351.java,BenchmarkTest02351,doPost,60,60,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02351.java,BenchmarkTest02351,doPost,79,81,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02363.java,BenchmarkTest02363,doSomething,96,96,24,29,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'f21456'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02367.java,BenchmarkTest02367,doSomething,93,93,24,29,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'f41891'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02368.java,BenchmarkTest02368,doPost,66,66,29,33,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'count'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02369.java,BenchmarkTest02369,doPost,66,66,29,33,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'count'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02380.java,BenchmarkTest02380,doPost,68,70,35,33,EmptyCatchBlock,Empty Code,org.owasp.benchmark.testcode,Avoid empty catch blocks
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02380.java,BenchmarkTest02380,doSomething,89,89,24,29,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'f76789'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02381.java,BenchmarkTest02381,doPost,77,79,35,33,EmptyCatchBlock,Empty Code,org.owasp.benchmark.testcode,Avoid empty catch blocks
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02382.java,BenchmarkTest02382,doPost,68,70,35,33,EmptyCatchBlock,Empty Code,org.owasp.benchmark.testcode,Avoid empty catch blocks
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02383.java,BenchmarkTest02383,doPost,68,70,35,33,EmptyCatchBlock,Empty Code,org.owasp.benchmark.testcode,Avoid empty catch blocks
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02390.java,BenchmarkTest02390,doSomething,101,101,24,29,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'f73202'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02393.java,BenchmarkTest02393,doSomething,104,104,24,29,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'f24492'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02408.java,BenchmarkTest02408,doSomething,66,66,24,29,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'f67594'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02415.java,BenchmarkTest02415,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02415.java,BenchmarkTest02415,doPost,66,68,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02416.java,BenchmarkTest02416,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02416.java,BenchmarkTest02416,doPost,65,67,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02417.java,BenchmarkTest02417,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02417.java,BenchmarkTest02417,doPost,65,67,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02418.java,BenchmarkTest02418,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02418.java,BenchmarkTest02418,doPost,65,67,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02419.java,BenchmarkTest02419,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02419.java,BenchmarkTest02419,doPost,65,67,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02419.java,BenchmarkTest02419,doSomething,110,110,24,28,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'f8935'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02420.java,BenchmarkTest02420,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02420.java,BenchmarkTest02420,doPost,65,67,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02421.java,BenchmarkTest02421,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02421.java,BenchmarkTest02421,doPost,65,67,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02422.java,BenchmarkTest02422,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02422.java,BenchmarkTest02422,doPost,65,67,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02423.java,BenchmarkTest02423,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02423.java,BenchmarkTest02423,doPost,65,67,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02424.java,BenchmarkTest02424,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02424.java,BenchmarkTest02424,doPost,65,67,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02425.java,BenchmarkTest02425,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02425.java,BenchmarkTest02425,doPost,65,67,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02426.java,BenchmarkTest02426,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02426.java,BenchmarkTest02426,doPost,65,67,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02427.java,BenchmarkTest02427,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02434.java,BenchmarkTest02434,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02434.java,BenchmarkTest02434,doPost,71,73,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02435.java,BenchmarkTest02435,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02435.java,BenchmarkTest02435,doPost,71,73,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02436.java,BenchmarkTest02436,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02436.java,BenchmarkTest02436,doPost,67,69,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02437.java,BenchmarkTest02437,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02437.java,BenchmarkTest02437,doPost,67,69,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02438.java,BenchmarkTest02438,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02438.java,BenchmarkTest02438,doPost,67,69,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02439.java,BenchmarkTest02439,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02439.java,BenchmarkTest02439,doPost,71,73,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02440.java,BenchmarkTest02440,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02440.java,BenchmarkTest02440,doPost,66,68,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02441.java,BenchmarkTest02441,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02441.java,BenchmarkTest02441,doPost,66,68,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02442.java,BenchmarkTest02442,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02442.java,BenchmarkTest02442,doPost,66,68,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02443.java,BenchmarkTest02443,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02443.java,BenchmarkTest02443,doPost,66,68,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02444.java,BenchmarkTest02444,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02444.java,BenchmarkTest02444,doPost,66,68,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02445.java,BenchmarkTest02445,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02445.java,BenchmarkTest02445,doPost,66,68,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02452.java,BenchmarkTest02452,doSomething,91,91,24,29,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'f91263'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02455.java,BenchmarkTest02455,doPost,53,53,29,33,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'count'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02456.java,BenchmarkTest02456,doPost,53,53,29,33,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'count'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02465.java,BenchmarkTest02465,doPost,76,78,19,17,EmptyCatchBlock,Empty Code,org.owasp.benchmark.testcode,Avoid empty catch blocks
